C[Si](C)(C)[N]([Co-]([NH][C](C1=CC=CC=C1)C1=CC=CC=C1)[N]([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C	native	1
[Cl][Ru-4]123([N+]4=CC=CC=C4C[N+]1(CC1=CC=CC=N1)CC1=CC=CC=[N+]12)[N+]1=CC=CN=C1C1=NC=CC=[N+]13	native	1
COCC[N+]12CC[O+]([IrH-3]13(C4=C(C2)C=CC(OC)=C4O[P+]3(C(C)C)C(C)C)Cl)C	native	2
CCOP(=S)(N[NH2+][Ni-4]([Br])([Br])([NH2+]NP(=S)(OCC)OCC)([NH2+]NP(=S)(OCC)OCC)[NH2+]NP(=S)(OCC)OCC)OCC	native	1
CO[P+](OC)(OC)[Ni-2]1([C-](F)F)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)CC[P+]1(C1=CC=CC=C1)C1=CC=CC=C1	native	1
CC(C)[P+]1(C(C)C)N(C)C2=CC=CC3=[N+]2[FeH2-4]1([C]#[O+])[P+](C(C)C)(C(C)C)N3C	native	1
CCCCCCCCCCCCOC1=CC=C(C=CC2=CC=[N+]([Re-5]3([C]#[O+])([C]#[O+])([C]#[O+])[N+]4=CC=CC=C4C4=CC=CC=[N+]43)C=C2)C=C1	native	1
[OH2+][Ni-4]([Cl])([Cl])([Cl])([N+]1=CNC2=C(NCC3=CC=CO3)N=C[NH+]=C21)[N+]1=CNC2=C(NCC3=CC=CO3)N=C[NH+]=C21	native	3
CCN(CC)C1=CC=C(C=CC2=CC(C=CC3=CC=C(N(CC)CC)C=C3)=[C]3C(=C2)C2=CC(C=CC4=CC=C(N(CC)CC)C=C4)=CC(C=CC4=CC=C(N(CC)CC)C=C4)=[C]2[Zn]3([Cl])[Cl])C=C1	embed-failed	0
CCN1C2=CC=CC=C2[N+]2=C1C1=CC=CC=C1C1=CC=CC=C1C1=[N+](C3=CC=CC=C3N1CC)[Cu-2]2([N]=C=O)[N]=C=O	native	1
[O-]C1=C2C=CC3=[N+]2[Ni-2]24[N]5C(=C3C3=C(F)C(F)=C(F)C(F)=C3F)C=CC5=C(C3=C(F)C(F)=C(F)C(F)=C3F)C3=[N+]2C(=C(C2=C(F)C(F)=C(F)C(F)=C2F)C2=CC(C5=CC=CC=C5)=C1[N]24)C=C3	native	1
C[C+]12->[Ru-10]3456789%10%11(<-[C+]%12(P(C%13=CC=CC=C%13)C%13=CC=CC=C%13)[C+]3[C+]4[C+]5[C+]6[C+]%127)<-[C+]1(C)[C+]->8(C)[C+]->9(C)[C+]->%10(C)[C+]->%112C	embed-failed	0
COC1(C)C2=[N+](C3CCCCC3)[Cr-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[N+](C3CCCCC3)=C2C1(C)OC	native	1
CC(C)(C)[P+]12CCC[P+](C(C)(C)C)(C1)[Cr-6]2([C]#[O+])([C]#[O+])([C]#[O+])[C]#[O+]	native	1
N#C[S][Hg-2]1([S]C#N)[N+]2=CC=CC=C2C2=CC=C3C=CC=NC3=[N+]21	native	1
S=C=[N][Cr-3]123([N]=C=S)[NH+]4CCC[NH+]1CC[NH+]2CCC[NH+]3CC4	native	1
C[Si](C)(C)C1=CC=C([Si](C)(C)C)C2=C1[S][Cr-2]1([S]2)[S]C2=C([S]1)C([Si](C)(C)C)=CC=C2[Si](C)(C)C	native	1
COC1=CC=C2O[Fe+3]345([N]6=CC=CC7=C6C([N-]5=CC2=C1)=CC=C7)OC8=C(C=[N-]3C9=CC=CC%10=C9[N]4=CC=C%10)C=C(OC)C=C8	native	1
CN1C=C[N+]2=C1P1C3=[N+](C=CN3C)[Cu-4]234([N+]2=C1N(C)C=C2)[N+]1=C(N(C)C=C1)P(C1=[N+]3C=CN1C)C1=[N+]4C=CN1C	native	1
CC(C)(C)C1=CC2=[N+]3N1CCC[B-]1([NH2+][Fe-3]345[NH2+][B-]3(CCCN6C(C(C)(C)C)=CC(=[N+]64)C4=[N+]5C2=CC=C4)C2CCCC3CCC2)C2CCCC1CCC2	native	1
[OH2+][Y-6]([OH2+])([OH2+])([OH2+])([OH2+])([OH2+])([OH2+])([OH2+])[OH2+]	native	1
CO[P](=O)(OC)[Os-]12345([I])([P](=O)(OC)OC)[C]6=[C]1[C]2=[C]3[C]4=[C]65	native	2
[Br][Hg-2]1([Br])[S+]=P(C2=CC=CC=C2)(C2=CC=CC=C2)NNP(C2=CC=CC=C2)(C2=CC=CC=C2)=[S+]1	native	1
CC1=CC(C)=[N+]([W-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[C]#[O+])N1	native	1
O=C1[O][Os-7]23456([Cl])(<-[C+]7(C8=CC=CC=C8)[C+]2[C+]3[C+]4[C+]5[C+]76)[N+]2=C(Br)C=CC=C12	native	1
[Cl][Ru-7]123456([C]7=CC=CC8=CC=C9C=CC=[N+]1C9=C87)[C+]1[C+]2[C+]3[C+]4[C+]5[C+]16	native	1
[O-]C1=C2C=CC3=[N+]2[Ni-2]24[N]5C1=CC=C5C(C1=C(F)C(F)=C(F)C(F)=C1F)=C1C=CC(=[N+]12)C(C1=C(F)C(F)=C(F)C(F)=C1F)=C1C=CC(=C3C2=C(F)C(F)=C(F)C(F)=C2F)[N]14	native	1
[O-]C1=CC=C[N+]([Cu-3]([N+]2=CC=CC(O)=C2)([N+]2=CC=CC(O)=C2)[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=C1	native	1
C[C+]12->[Re-11]3456789%10%11([C+]%12[C+]3[C+]4[C+]5[C+]6[C+]%127)[C+]([C+]8[C+]19)[C+]%10[C+]2%11	embed-failed	0
[B+]12->[Fe-12]3456789%10%11(<-[B+]%12[C+]3[C+]4[C+]5[C+]6[C+]%127)[C+]1[C+]8[C+]9[C+]%10[C+]2%11	embed-failed	0
CSC1=N[N+]2=C(C)C3=CC=CC=C3[O][Re]2([O-])([I])[S]1	native	1
[OH2+][Zn-4]12(O[N+]3=CC=CC=C3C4=NN=NN41)(O[N+]5=CC=CC=C5C6=NN=NN62)[OH2+]	embed-grip	16
C[P+](C)(C)[Ta-3]([Cl])([Cl])([Cl])([Cl])([P+](C)(C)C)[P+](C)(C)C	native	3
[O+]#[C][Mo-6]([C]#[O+])([C]#[O+])([C]#[O+])([C]#[O+])[N+]12CN3CN(CN(C3)C1)C2	native	1
[Cl][Fe-3]12([Cl])[N+]3=CC=CC=C3C3=[N+]1C(=C1C=CC=CN13)C(C1=C3C=CC=CN3C(C3=CC=CC=N3)=N1)C1=CC=CC=[N+]12	native	1
CC1=CC(C)=[O+][Ir-3]2([N+]3=C4C=CC=C3)(C5=CC=CC=C54)(O1)[N+]6=CC=CC=C6C7=C2C=CC=C7	native	1
CC(C)([P+]1(OC2=CC=CC3=[N+]2[Fe-3]1(Br)([P+](C(C)(C)C)(O3)C(C)(C)C)Br)C(C)(C)C)C	native	1
